frame_id,centor_x,centor_y,width,height,area,avg,std,max_gauss,min_gauss,strong_gauss,week_gauss,complexity,num_of_magnetic_neural_lines,total_length_of_magnetic_neural_lines,complexity_of_magnetic_neural_lines
274,171,332,50,34,1700,-0.079911765,136.6100702,1607.55,-1180.475,35,1665,0.313529412,13,87,0.211176471
274,244,408,51,27,1377,1.638162672,93.30442787,990.85,-859.675,23,1354,0.328249818,13,66,0.230936819
274,248,218,30,29,870,26.99192529,97.27889723,949.625,-417.025,39,831,0.306896552,7,39,0.191954023
274,269,357,26,27,702,15.05733618,52.01223167,563.65,-68.475,14,688,0.307692308,6,32.5,0.205128205
274,298,229,52,41,2132,-23.39765478,74.1362566,71.95,-880.525,0,2132,0.286585366,14,118,0.17120075
274,382,220,27,26,702,-16.66940883,88.57499706,213.2,-1065.625,1,701,0.33048433,4,32.5,0.175213675
274,424,223,8,12,96,6.326822917,44.85918742,327.625,-91.525,1,95,0.364583333,1,1,0.09375
274,428,223,57,50,2850,-10.36772807,116.6958278,626.375,-1226.45,63,2787,0.295438596,20,214,0.205964912
275,43,325,32,30,960,-9.469244792,107.7171631,872.65,-1028.65,16,944,0.314583333,7,39,0.185416667
275,64,174,30,33,990,-10.01487374,166.3077325,552.85,-1463.675,24,966,0.286868687,4,43.5,0.216161616
275,112,332,38,35,1330,2.024755639,70.1606881,438,-488.1,31,1299,0.284210526,9,49.5,0.161654135
275,144,176,56,48,2688,-3.005096726,132.4826638,627.575,-1642.85,75,2613,0.277529762,14,160.5,0.197544643
275,146,354,37,41,1517,11.46727093,76.96142054,705.45,-462.925,54,1463,0.294660514,8,113.5,0.179301252
275,211,384,30,27,810,-20.94925926,79.98810312,530.05,-765.3,2,808,0.301234568,6,73,0.181481481
275,223,335,55,40,2200,1.200988636,108.0544734,1589.725,-573.525,36,2164,0.298636364,13,130,0.185909091
275,236,380,25,25,625,25.38344,66.25202564,589.025,-349.475,21,604,0.2784,4,26,0.184
275,298,217,29,33,957,24.57432079,85.4119211,712.35,-514.375,46,911,0.299895507,9,90.5,0.237199582
275,302,408,25,25,625,20.80328,80.38826584,977.05,-122.175,18,607,0.2864,9,28.5,0.2096
275,341,226,29,28,812,-36.33993227,88.28584448,143.8,-688.125,0,812,0.253694581,7,25,0.14408867
275,424,216,24,25,600,-12.608375,69.46390717,386.025,-660.225,2,598,0.313333333,3,34,0.24
275,469,222,29,33,957,-21.04845873,138.3392116,734.825,-1104.95,17,940,0.297805643,8,33.5,0.217345873
276,70,332,43,32,1376,2.309938227,111.1970568,1063.95,-830.9,37,1339,0.295784884,10,57.5,0.189680233
276,92,179,32,33,1056,-25.88349905,206.5060991,379.225,-1717.3,21,1035,0.272727273,9,44.5,0.160984848
276,155,333,46,35,1610,-0.205062112,80.86680488,525.625,-740.925,38,1572,0.291925466,13,103.5,0.204968944
276,185,180,56,43,2408,-1.994715532,146.2622161,737.8,-1578.75,89,2319,0.273255814,14,169,0.189784053
276,188,359,41,28,1148,9.286933798,99.95154215,653.4,-710.425,44,1104,0.24912892,5,34,0.158536585
276,265,336,31,35,1085,-21.94543779,77.40818664,255.55,-715.175,1,1084,0.286635945,8,28.5,0.12718894
276,266,391,43,45,1935,4.446950904,74.20571968,605.8,-673.1,38,1897,0.29250646,13,114,0.184496124
276,293,327,28,28,784,30.69945791,144.5869225,1557.925,-312.15,31,753,0.297193878,5,26,0.158163265
276,317,411,25,28,700,-13.6865,62.57116822,386.075,-579.425,1,699,0.308571429,5,27.5,0.175714286
276,350,216,29,28,812,18.92401478,68.69979782,648.6,-291.725,25,787,0.302955665,5,42,0.184729064
276,394,224,42,33,1386,-24.17958153,67.66904287,133.75,-615.5,0,1386,0.272727273,11,70.5,0.145743146
276,485,215,27,36,972,-11.46347737,120.0321249,1132.175,-1252.725,9,963,0.28600823,5,64,0.209876543
277,106,335,51,33,1683,5.46036839,127.8541002,1385.75,-1126.275,44,1639,0.300653595,13,104,0.193107546
277,121,146,26,24,624,-12.51145833,47.57623851,330.725,-404.475,1,623,0.338141026,4,18,0.118589744
277,129,183,31,32,992,-49.66751512,248.1008156,394.2,-1886.15,13,979,0.290322581,7,39,0.184475806
277,208,334,39,31,1209,1.716066998,88.33407621,563.575,-603.375,34,1175,0.264681555,9,68.5,0.158808933
277,232,181,57,45,2565,-1.848070175,145.0581858,899.125,-1927.15,93,2472,0.280701754,12,212,0.180116959
277,237,358,48,40,1920,8.661731771,89.7959343,774.675,-747.15,65,1855,0.2796875,15,82.5,0.202604167
277,309,382,26,29,754,-18.54622016,73.19915734,239.3,-692.325,1,753,0.278514589,7,36,0.208222812
277,333,385,24,25,600,26.20529167,63.39195347,466.975,-388.65,22,578,0.306666667,7,45.5,0.196666667
277,335,328,49,35,1715,-0.939577259,100.2987762,1352.425,-702.35,28,1687,0.300291545,11,145.5,0.209329446
277,357,410,27,24,648,-10.32060185,52.13751904,194.05,-436.3,0,648,0.297839506,4,27.5,0.199074074
277,430,222,28,29,812,-24.30815887,61.62492048,58.825,-497.475,0,812,0.290640394,10,33.5,0.162561576
278,149,339,55,34,1870,5.698181818,137.2617715,1486.8,-1253.325,52,1818,0.312834225,13,133,0.226203209
278,164,185,47,34,1598,-28.35940238,224.6527465,509.325,-2152,36,1562,0.288485607,13,69.5,0.156445557
278,260,339,48,35,1680,0.198005952,85.99886462,721.625,-926.7,43,1637,0.319047619,10,131.5,0.195833333
278,281,365,30,28,840,-14.65401786,96.7658762,696,-792.275,11,829,0.30952381,6,33,0.15952381
278,290,178,78,43,3354,-2.509637746,118.4042681,740.075,-1643.175,83,3271,0.294871795,28,212.5,0.202742993
278,305,178,1,1,1,-6.9,0,-6.9,-6.9,0,1,0,0,0,0
278,352,380,26,28,728,-17.5424794,65.1762001,176.3,-654.8,0,728,0.288461538,7,28,0.174450549
278,384,324,43,35,1505,-1.161810631,89.32094827,1090.85,-543.575,24,1481,0.280398671,9,88,0.179401993
279,52,157,32,38,1216,-5.42057977,145.0467216,2035.975,-1309.675,28,1188,0.292763158,8,50,0.175164474
279,180,191,26,38,988,23.99309211,104.8635889,868.375,-902.975,35,953,0.299595142,7,80.5,0.207489879
279,196,149,27,26,702,-15.7002849,65.877617,487.3,-472.675,2,700,0.300569801,7,34.5,0.206552707
279,198,340,56,34,1904,6.489797794,146.6138039,1435.025,-1280.45,78,1826,0.294642857,14,112.5,0.224264706
279,218,186,32,33,1056,-66.51882102,270.2881898,508.025,-2200.275,5,1051,0.298295455,8,46.5,0.208333333
279,324,179,64,41,2624,2.34720846,120.4566307,799.95,-1600.9,91,2534,0.301448171,21,155.5,0.200457317
279,335,352,57,50,2850,9.250666667,77.41322974,785.5,-875.525,78,2772,0.30245614,15,146,0.205263158
279,412,220,27,25,675,-2.534592593,69.77967797,965.05,-902.825,3,672,0.311111111,3,56,0.194074074
279,425,322,40,35,1400,-2.155017857,71.71133639,982.425,-505.425,15,1385,0.295714286,13,61,0.215
280,73,158,31,37,1147,-31.44758065,175.5652103,414.15,-1598.075,25,1122,0.285963383,6,60,0.199651264
280,224,199,40,28,1120,17.23607143,149.0710775,1510.7,-1392.275,45,1075,0.297321429,7,66,0.203571429
280,240,149,26,27,702,-15.86328348,56.59382074,190.625,-527.75,0,702,0.289173789,5,23,0.153846154
280,250,343,57,38,2166,3.064115882,180.8099623,1536.15,-1243.7,92,2074,0.287626962,12,103.5,0.171745152
280,266,186,32,33,1056,-67.87660985,267.6560067,242.75,-2348.85,4,1052,0.277462121,6,75,0.238636364
280,368,176,60,43,2580,1.057645349,97.73477629,565.2,-1286.95,57,2523,0.299612403,16,160.5,0.199224806
280,369,338,29,31,899,7.108898776,72.67238436,558.65,-483.925,23,876,0.318131257,11,92,0.213570634
280,394,346,34,45,1530,11.80183007,52.12558006,477.8,-262.725,29,1501,0.29869281,8,102.5,0.228104575
280,462,313,25,26,650,2.079576923,62.92787466,662.725,-331.825,7,643,0.283076923,6,37.5,0.198461538
281,62,320,36,32,1152,-4.287955729,117.8568547,1056.175,-772.25,26,1126,0.311631944,8,63.5,0.205729167
281,97,183,40,74,2960,-35.10461149,147.2655053,423.6,-1645.075,23,2937,0.2875,19,188,0.184797297
281,275,199,41,29,1189,14.52785955,113.8724467,1055,-669.375,37,1152,0.288477712,11,50.5,0.190075694
281,301,340,59,41,2419,4.196196776,163.6958991,1448.4,-1006.1,108,2311,0.293509715,19,138.5,0.193468375
281,313,185,33,33,1089,-60.32929293,253.5871883,510.275,-2250.05,6,1083,0.292011019,5,57,0.238751148
281,411,175,46,36,1656,1.898943237,97.52114383,630.9,-1180.025,41,1615,0.288647343,16,147.5,0.234299517
281,414,335,26,28,728,7.856524725,64.46968689,495.475,-346.875,14,714,0.281593407,7,40.5,0.20467033
282,105,269,88,76,6688,-13.28813547,125.1682474,532.1,-1826.775,121,6567,0.283343301,47,579,0.181070574
282,107,326,49,37,1813,4.99311914,116.9776686,891.35,-1060.85,50,1763,0.287920574,6,87,0.184776613
282,161,401,45,41,1845,-4.116327913,167.1631093,1426.125,-1260.025,56,1789,0.307859079,11,129,0.187533875
282,178,450,27,25,675,15.3937037,105.1637065,1145.025,-385.375,15,660,0.333333333,3,78,0.300740741
282,181,303,27,27,729,9.290843621,44.2776523,524.45,-61.65,11,718,0.31824417,6,40.5,0.229080933
282,240,196,36,29,1044,-3.294157088,145.3454385,1176.3,-1440.25,16,1028,0.320881226,9,50.5,0.183908046
282,278,172,31,27,837,14.22425329,100.4636482,804.35,-532.325,38,799,0.289127838,7,36,0.199522103
282,292,140,53,35,1855,-21.88181941,187.9153291,697.75,-1948.2,31,1824,0.293261456,15,147.5,0.230188679
282,371,81,28,26,728,-7.626098901,91.46606869,402.35,-941,7,721,0.317307692,6,31,0.203296703
282,382,270,48,51,2448,4.218147467,136.6392741,1287.65,-870.375,89,2359,0.279003268,10,110,0.18504902
283,116,378,27,27,729,26.58449931,120.0515824,1206.7,-297.275,28,701,0.330589849,5,29.5,0.222222222
283,141,235,60,39,2340,3.488974359,147.7927248,1177.45,-1511.8,84,2256,0.274786325,16,114,0.19017094
283,141,329,52,38,1976,-3.555440283,194.7944108,1474.525,-1410.4,74,1902,0.311740891,18,109.5,0.221659919
283,165,191,99,77,7623,-11.55589663,140.0641653,1177.45,-2053.35,176,7447,0.275350912,40,602,0.162665617
283,325,196,41,32,1312,-4.151219512,108.1834986,1057.475,-1260.4,22,1290,0.319359756,11,68,0.183689024
283,371,193,33,30,990,14.32719697,94.59474872,822.475,-865.75,31,959,0.295959596,6,43,0.165656566
283,397,347,46,54,2484,3.543931159,114.1028905,1172.5,-710.15,70,2414,0.27294686,15,118,0.18921095
283,400,180,33,33,1089,-39.77226814,199.1071795,378.3,-1643.15,11,1078,0.30486685,11,53.5,0.213039486
284,140,167,28,28,784,22.8307398,55.9378179,513.725,-34.275,24,760,0.299744898,5,49,0.210459184
284,149,382,40,30,1200,27.33777083,121.9228465,1479.875,-416.525,51,1149,0.305,6,81.5,0.235
284,189,235,72,46,3312,3.481884058,159.0602746,1418.35,-1392.9,139,3173,0.292270531,18,227.5,0.180253623
284,190,330,56,34,1904,-3.779713761,206.5306922,1587.25,-1357.625,79,1825,0.291491597,6,131.5,0.183823529
284,199,179,90,73,6570,-10.27041476,153.0191251,838.825,-2283.875,204,6366,0.269710807,31,455,0.161187215
284,205,181,23,18,414,-16.90766908,60.9740684,233.125,-432.9,1,413,0.297101449,4,8,0.118357488
284,251,208,30,24,720,-28.72350694,66.88269896,85.975,-606.6,0,720,0.258333333,7,37,0.15
284,316,204,28,37,1036,-12.07591699,49.85024417,95.075,-532.425,0,1036,0.327220077,6,77.5,0.168918919
284,382,194,26,27,702,-11.47236467,92.46042065,500.975,-1115.375,6,696,0.293447293,5,30,0.183760684
284,406,183,27,25,675,15.32762963,82.31193863,482.475,-743.425,21,654,0.293333333,4,25,0.142222222
284,433,341,45,54,2430,2.250606996,85.74415367,988.625,-703.75,40,2390,0.296296296,18,157.5,0.216049383
284,434,176,32,34,1088,-29.59772518,158.6743099,466.45,-1472.65,13,1075,0.295036765,4,58,0.191176471
285,155,393,27,26,702,-36.06150285,81.76153271,103.25,-661.65,0,702,0.282051282,5,20,0.131054131
285,193,384,42,31,1302,32.07411674,127.7810793,1460.25,-231.175,62,1240,0.301075269,9,123.5,0.211981567
285,234,179,128,75,9600,-2.663794271,126.9433677,877.825,-2095.8,290,9310,0.2740625,54,578,0.166354167
285,244,328,56,36,2016,-1.483618552,202.6850045,1676.025,-1589,80,1936,0.288690476,12,89.5,0.176587302
285,245,238,74,45,3330,3.609204204,198.313111,1590.2,-1672.025,176,3154,0.272372372,17,161,0.187087087
285,257,186,26,10,260,-13.84528846,58.53950478,212.7,-415.425,2,258,0.296153846,4,7,0.130769231
285,406,189,31,26,806,2.778473945,63.77575687,447.6,-665.725,12,794,0.305210918,3,66,0.1191067
285,423,374,27,26,702,-0.253169516,80.22952596,721.4,-622.8,11,691,0.301994302,5,32.5,0.173789174
285,457,170,27,33,891,-20.0187991,129.4650745,572.1,-1208.15,12,879,0.304152637,6,44.5,0.222222222
285,459,349,26,27,702,3.729522792,58.75865498,463.1,-464.15,10,692,0.294871795,4,41,0.172364672
285,469,324,25,29,725,4.857103448,73.59239811,686.7,-367,11,714,0.297931034,3,32,0.173793103
286,55,170,25,25,625,-16.55768,63.66171076,128.725,-492.825,0,625,0.2928,5,34,0.168
286,182,232,25,25,625,2.92204,68.09870067,603.525,-385.45,15,610,0.3216,2,25.5,0.1664
286,193,398,34,39,1326,-28.49609729,77.07724258,61.65,-747.775,0,1326,0.275263952,9,52.5,0.162895928
286,214,171,24,25,600,23.08675,58.9755415,427,-34.975,21,579,0.311666667,5,65,0.193333333
286,242,386,42,32,1344,29.31292783,117.2274901,1384.6,-428.825,55,1289,0.307291667,6,113.5,0.150297619
286,282,180,2,1,2,8.5625,4.3125,12.875,4.25,0,2,0,0,0,0
286,291,167,1,1,1,-5.425,0,-5.425,-5.425,0,1,0,0,0,0
286,293,330,64,32,2048,-3.692932129,182.7704896,1548.475,-1741.075,67,1981,0.286132813,10,165,0.190429688
286,297,177,93,68,6324,-7.648885199,139.9758864,886.325,-1990.975,188,6136,0.270398482,32,328.5,0.163029728
286,299,196,1,3,3,-13.29166667,23.45138885,3.875,-46.45,0,3,0.333333333,0,0,0
286,300,234,78,55,4290,-0.707185315,200.7442619,1775.65,-1649.025,225,4066,0.278321678,21,190,0.163170163
286,301,181,33,25,825,-10.57439394,104.2984829,619.15,-991.8,19,806,0.254545455,4,38,0.12969697
286,319,182,1,1,1,-3.875,0,-3.875,-3.875,0,1,0,0,0,0
286,446,188,24,26,624,-7.82119391,72.02639816,563.275,-366.85,9,615,0.3125,8,48,0.245192308
286,448,369,30,27,810,7.394567901,81.88541593,749.775,-496.075,20,790,0.286419753,5,29.5,0.185185185
286,471,321,28,31,868,4.790236175,71.50127447,711.175,-526.1,17,851,0.304147465,4,31.5,0.197004608
286,472,166,26,32,832,-3.147175481,108.5360322,1132.225,-1114.7,13,819,0.28125,4,34,0.180288462
287,83,173,31,35,1085,-25.75691244,85.30352353,355.425,-851.625,7,1078,0.294009217,5,34.5,0.14562212
287,164,337,41,31,1271,-1.301514555,102.4517332,1034.45,-1011.875,20,1251,0.310778914,12,86,0.215578285
287,242,393,31,27,837,-31.88255675,74.34124748,57.1,-656.05,0,837,0.283154122,5,32.5,0.125448029
287,269,389,25,25,625,22.44744,76.83851253,546.45,-382.425,23,602,0.2624,4,38.5,0.144
287,296,383,29,28,812,30.41231527,135.5590019,1321.6,-223.4,33,779,0.327586207,5,36.5,0.204433498
287,346,196,85,123,10455,-4.636078431,149.7508268,1406.1,-1708.175,366,10089,0.265327594,58,695.5,0.177235772
287,348,325,53,39,2067,-3.871456217,157.0171955,1282.975,-1322.825,59,2008,0.291243348,14,123,0.174165457
287,469,183,25,26,650,-2.468307692,70.1745223,694.425,-544.175,7,643,0.326153846,7,28,0.213846154
288,40,218,44,47,2068,-4.790510155,129.5232481,1003.35,-1979.4,68,2000,0.275145068,11,150,0.201644101
288,76,185,26,29,754,23.40232095,56.40086841,429.825,-28.75,22,732,0.312997347,7,30.5,0.197612732
288,118,176,34,36,1224,-35.41219363,86.19600726,359.15,-707.675,1,1223,0.266339869,7,47,0.12254902
288,217,336,46,33,1518,-0.088735178,113.340409,1127.45,-1283.35,34,1484,0.303689065,8,107.5,0.241106719
288,289,391,28,27,756,-32.03217593,75.84372278,26.975,-495.275,0,756,0.276455026,5,19,0.149470899
288,343,382,28,28,784,27.24489796,124.8122827,1263.875,-194.55,32,752,0.317602041,9,59.5,0.201530612
288,375,160,82,52,4264,-0.63597561,121.5235671,713.775,-1559.85,141,4123,0.260553471,23,267,0.177298311
288,385,191,28,25,700,28.58710714,78.87375468,552.85,-343.325,31,669,0.285714286,6,31.5,0.174285714
288,394,233,78,58,4524,-0.803138815,148.251418,1172.5,-1169.4,184,4340,0.271220159,22,285,0.15959328
288,395,322,48,37,1776,-1.916089527,129.8817782,974.525,-1031.775,48,1728,0.302364865,17,89.5,0.177364865
289,31,196,26,31,806,2.555272953,105.6055355,550.95,-748.1,27,779,0.270471464,4,20.5,0.192307692
289,64,220,56,53,2968,-2.319516509,145.6734147,960.925,-1362.925,131,2837,0.291442049,17,189.5,0.19541779
289,116,206,36,57,2052,22.85844298,73.35574216,985.325,-239.625,71,1981,0.306042885,12,137.5,0.211013645
289,156,179,29,32,928,-47.11969289,95.54619352,122.5,-664.4,0,928,0.270474138,5,27.5,0.150862069
289,158,362,27,26,702,-2.64212963,81.44621939,864.625,-790.15,8,694,0.301994302,4,37.5,0.173789174
289,272,337,45,32,1440,-1.283246528,92.96820849,1173.475,-1019.15,30,1410,0.291666667,6,96.5,0.184722222
289,333,388,28,31,868,-27.82894585,74.618391,70.425,-680.35,0,868,0.279953917,6,42.5,0.178571429
289,384,379,27,27,729,22.81388889,109.7437978,1119.45,-243.4,27,702,0.293552812,4,35,0.211248285
289,411,161,69,44,3036,2.26763834,116.4754826,495.425,-1270.05,101,2935,0.262516469,19,212.5,0.193017128
289,436,328,46,47,2162,-2.205550416,87.38602359,809.55,-980.75,32,2131,0.300647549,16,97.5,0.193802035
289,440,229,57,50,2850,-3.651175439,145.1105071,1000.425,-1084.575,126,2724,0.264912281,16,145,0.18
290,49,203,42,46,1932,-5.095108696,106.0905133,756.975,-1037.1,57,1875,0.292960663,9,52.5,0.135093168
290,102,224,65,53,3445,-1.771879536,169.4542649,1107.25,-1296.05,186,3259,0.279245283,24,144.5,0.176487663
290,113,194,38,28,1064,-15.68103853,56.26300505,364.3,-427.25,1,1063,0.332706767,9,51.5,0.220864662
290,172,204,41,50,2050,26.54080488,84.01271057,989.75,-594.275,76,1974,0.291219512,10,196.5,0.196585366
290,180,162,27,26,702,14.14939459,65.32482539,544.225,-346.775,20,682,0.334757835,5,40,0.239316239
290,208,183,53,44,2332,-26.86669168,77.08376817,218.4,-760.25,1,2331,0.283018868,17,127,0.183533448
290,210,361,39,34,1326,-7.896964555,169.8992625,1362.1,-1440.475,35,1291,0.299396682,14,69.5,0.222473605
290,318,336,26,32,832,-15.21535457,88.92462096,562.15,-766.45,10,822,0.304086538,6,33,0.177884615
290,366,389,47,34,1598,-14.76789737,80.41816859,959.45,-780.825,9,1589,0.299123905,12,181.5,0.22465582
290,384,209,26,25,650,-1.435307692,76.229789,423.2,-960.35,10,640,0.306153846,7,30,0.189230769
290,420,376,26,27,702,15.59537037,91.24336573,957.4,-323.2,16,686,0.323361823,6,46.5,0.223646724
290,451,152,31,34,1054,-14.39731973,123.335454,668.325,-1124.075,21,1033,0.277039848,7,43.5,0.173624288
290,459,316,24,25,600,-4.541291667,81.2192641,536.975,-709.325,10,590,0.276666667,5,14,0.146666667
290,469,222,48,48,2304,-5.622102865,124.4233475,874.425,-1136.275,76,2228,0.278211806,14,81,0.139756944
291,76,210,59,53,3127,-3.286368724,107.9896745,722.875,-1263.6,90,3038,0.267668692,14,220,0.182603134
291,147,225,74,53,3922,-4.877505099,175.8959842,1092.1,-1371.4,194,3728,0.25854156,19,185.5,0.154767976
291,208,226,25,26,650,13.02696154,54.15169755,559.025,-240.525,11,639,0.318461538,7,58.5,0.236923077
291,223,203,38,34,1292,29.58618421,125.9557459,1218.675,-1233.925,75,1217,0.27244582,8,48.5,0.150154799
291,240,171,53,42,2226,-14.67626909,82.37229588,761.625,-677.9,17,2209,0.291554358,13,127,0.198113208
291,261,360,47,39,1833,-4.764661757,186.5385891,1283.875,-1733.7,66,1767,0.310420076,10,119,0.197490453
291,375,337,43,28,1204,0.863102159,78.04160743,739.175,-628.225,23,1181,0.303986711,11,42.5,0.166943522
291,394,390,26,26,676,-12.01989645,90.6872516,748.05,-503.3,11,665,0.309171598,5,21.5,0.150887574
291,423,206,26,30,780,-3.070833333,67.83697081,501.275,-758.1,7,773,0.288461538,6,32,0.196153846
291,446,372,26,27,702,9.313960114,68.61376382,867.2,-446.45,10,692,0.311965812,3,32.5,0.175213675
291,465,148,27,33,891,10.21164422,136.6096746,2317.825,-771.25,19,872,0.271604938,6,45.5,0.213243547
291,489,221,26,36,936,-3.828151709,136.4151841,2199.925,-611.475,31,905,0.252136752,4,51.5,0.175213675
292,34,230,39,52,2028,-5.230732249,138.6857018,3068.075,-1264.475,54,1974,0.259368836,12,129.5,0.198717949
292,110,204,80,65,5200,1.116096154,108.8202104,878.825,-1563.575,159,5041,0.276538462,24,447,0.201923077
292,193,219,88,68,5984,-7.902966243,152.2110237,1400.625,-1533.8,225,5759,0.272727273,35,510,0.184826203
292,205,208,5,3,15,-7.563333333,12.91264518,7.75,-50.425,0,15,0.333333333,0,0,0
292,261,196,49,39,1911,24.99530351,86.11123276,821,-441,80,1831,0.293563579,10,80.5,0.156985871
292,306,183,54,46,2484,-26.65380435,80.29492757,130.55,-835.075,0,2484,0.300322061,18,131.5,0.180756844
292,309,361,56,48,2688,-5.218452381,152.4715966,1235.875,-1731.775,76,2612,0.292410714,15,147.5,0.13764881
292,424,333,26,27,702,6.648717949,53.63880447,429.575,-303.425,10,692,0.327635328,6,137.5,0.196581197
292,426,228,27,27,729,4.987791495,67.02266856,593.45,-610.4,12,717,0.323731139,3,36,0.174211248
292,454,203,25,25,625,-3.29996,58.49195776,579.775,-361.825,5,620,0.3072,6,30.5,0.2352
293,61,233,63,51,3213,-8.464270153,143.6396288,1000.425,-1627.1,90,3123,0.271086212,20,231,0.162464986
293,138,207,56,70,3920,18.79887755,125.8512024,984.3,-1414.375,204,3716,0.282653061,26,183,0.179336735
